periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,97,28,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,27,13,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,13,13,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,249,249,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,167,127,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,2,0,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,18,18,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,86,79,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,DENUNCIA,,20,16,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,2,2,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,1,1,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,44,44,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,,362,310,080108,CUSCO,CUSCO,WANCHAQ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,14,13,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,13,12,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,4,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,18,12,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,5,5,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,6,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,48,45,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,9,9,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,106,106,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,411,394,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,3,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,9,9,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,55,55,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,,13,13,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,,5,5,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,,58,58,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,38,27,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,27,13,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,122,100,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,143,108,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,19,18,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,260,242,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,32,25,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,102,81,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,8,6,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,91,53,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,116,107,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,13,13,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,89,84,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,5764,4701,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,5,5,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,71,60,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,6,3,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,10,10,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,2,2,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,23,20,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,3,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,214,213,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,18,18,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,77,77,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,DENUNCIA,,9,8,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,0,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,9,9,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,20,18,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,7,6,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,22,22,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,,321,312,100101,HUANUCO,HUANUCO,HUANUCO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,3,2,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,107,104,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,79,58,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,16,15,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,18,16,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,18,14,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,0,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,10,7,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,31,30,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,256,256,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,2905,2118,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,13,9,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,7,4,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,2,2,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,33,28,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,181,181,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,PENAL,PENAL,CONSULTAS,,20,20,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,PENAL,PENAL,DENUNCIA,,8,8,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,3,3,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,HUAURA,SUPERIOR,PENAL,PENAL,QUEJAS,,116,115,150801,LIMA,HUAURA,HUACHO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,4,4,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,114,107,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,121,95,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,38,36,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,67,44,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,15,13,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,8,8,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,15,8,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,85,20,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,33,14,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,6589,3477,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,4,2,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,4,3,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,24,22,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,9,8,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,1,1,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,14,14,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,51,51,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,14,14,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,317,314,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,4,4,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,CONSULTAS,,27,25,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,DENUNCIA,,12,12,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,7,6,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,9,8,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ICA,SUPERIOR,PENAL,PENAL,QUEJAS,,276,263,110101,ICA,ICA,ICA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,14,10,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,216,174,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,158,84,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,17,16,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,47,34,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,33,23,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,1,0,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,0,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,8,7,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,90,75,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,14,11,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,118,117,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1498,1388,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,,5387,3786,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,25/03/2026
