anio,mes,fecha_descarga,distrito_fiscal,ubicacion_especialidad,cargo,condicion,sexo,total,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
2023,12,12/01/2024,LIMA CENTRO,CRIMEN ORGANIZADO,FISCAL SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,CRIMEN ORGANIZADO,FISCAL SUPERIOR,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,6,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,6,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TRATA DE PERSONAS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS DE TRATA DE PERSONAS,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS TRIBUTARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DELITOS TRIBUTARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,20,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,9,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,16,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,8,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EQUIPO ESPECIAL DE FISCALES PARA CASOS CON VICTIMAS DURANTE LAS PROTESTAS SOCIALES,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,8,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,TITULAR,MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,EXTINCION DE DOMINIO,FISCAL SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,5,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,15,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO SUPREMO,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL ADJUNTO SUPREMO,TITULAR,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,7,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,5,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FAMILIA,FISCAL SUPERIOR,TITULAR,FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,19,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,9,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO SUPREMO,PROVISIONAL (Titular Promovido),MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL ADJUNTO SUPREMO,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL DE LA NACION,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,6,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,FISCALIA DE LA NACION,FISCAL SUPREMO,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,JURADO NACIONAL DE ELECCIONES,FISCAL SUPREMO,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,21,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,12,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL SUPERIOR,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,LAVADO DE ACTIVOS,FISCAL SUPERIOR,TITULAR,MASCULINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,MATERIA AMBIENTAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,137,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,66,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,44,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,44,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,9,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,8,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,12,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPREMO,PROVISIONAL (Titular Promovido),FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPREMO,PROVISIONAL (Titular Promovido),MASCULINO,4,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPREMO,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL ADJUNTO SUPREMO,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,15,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,11,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,32,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,23,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL SUPERIOR,TITULAR,FEMENINO,11,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,6,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL SUPREMO,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PENAL,FISCAL SUPREMO,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,POOL / EQUIPO DE APOYO FISCAL (SIN ESPECIALIDAD),FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,90,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,POOL / EQUIPO DE APOYO FISCAL (SIN ESPECIALIDAD),FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,30,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,POOL / EQUIPO DE APOYO FISCAL (SIN ESPECIALIDAD),FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,13,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,POOL / EQUIPO DE APOYO FISCAL (SIN ESPECIALIDAD),FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,12,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DE VIOLENCIA DE GENERO Y PERSONAS EN CONDICION DE VULNERABILIDAD,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DE VIOLENCIA DE GENERO Y PERSONAS EN CONDICION DE VULNERABILIDAD,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DE VIOLENCIA DE GENERO Y PERSONAS EN CONDICION DE VULNERABILIDAD,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,10,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,3,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DEL DELITO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
2023,12,12/01/2024,LIMA CENTRO,PREVENCION DEL DELITO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150101,LIMA,LIMA,LIMA,31/10/2025
