año,mes,fecha_proceso,distrito_fiscal,tipo_fiscalia,fiscalia,especialidad
2026,2,05/03/2026,CALLAO,PROVINCIAL,1° FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE TRÁFICO ILÍCITO DE DROGAS - SEDE CALLAO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,CALLAO,PROVINCIAL,1° FISCALIA PROVINCIAL CORPORATIVA TRANSITORIA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DEL CALLAO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CALLAO,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,10° FISCALIA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,11° FISCALIA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,12° FISCALIA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,13° FISCALIA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,14° FISCALIA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,1ª FISCALÍA PROVINCIAL DE FAMILIA DEL CALLAO,FAMILIA
2026,2,05/03/2026,CALLAO,PROVINCIAL,2° FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE TRÁFICO ILÍCITO DE DROGAS - SEDE CALLAO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,CALLAO,PROVINCIAL,2° FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DEL CALLAO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CALLAO,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,2ª FISCALÍA PROVINCIAL DE FAMILIA DEL CALLAO,FAMILIA
2026,2,05/03/2026,CALLAO,PROVINCIAL,3° FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE TRAFICO ILICITO DE DROGAS DEL CALLAO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,CALLAO,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,3ª FISCALÍA PROVINCIAL DE FAMILIA DEL CALLAO,FAMILIA
2026,2,05/03/2026,CALLAO,PROVINCIAL,4° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,4ª FISCALÍA PROVINCIAL DE FAMILIA DEL CALLAO,FAMILIA
2026,2,05/03/2026,CALLAO,PROVINCIAL,5° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,5ª FISCALÍA PROVINCIAL DE FAMILIA DEL CALLAO,FAMILIA
2026,2,05/03/2026,CALLAO,PROVINCIAL,6° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,7° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,8° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,9° FISCALÍA PROVINCIAL PENAL CORPORATIVA DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA DE TRÁNSITO Y SEGURIDAD VIAL DEL CALLAO,TRÁNSITO Y SEGURIDAD VIAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL DEL CALLAO,ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DEL CALLAO,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS DEL CALLAO,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DEL CALLAO,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO - CALLAO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS DEL CALLAO,TRATA DE PERSONAS
2026,2,05/03/2026,CALLAO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DEL CALLAO,MATERIA AMBIENTAL
2026,2,05/03/2026,CALLAO,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF CALLAO,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,CALLAO,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF CALLAO,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,CALLAO,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF CALLAO,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,CALLAO,SUPERIOR,1° FISCALIA SUPERIOR EN LO PENAL DEL CALLAO -NCPP 2017,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,2° FISCALIA SUPERIOR EN LO PENAL DEL CALLAO - NCPP 2017,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,3ª FISCALÍA SUPERIOR EN LO PENAL DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,4° FISCALIA SUPERIOR EN LO PENAL DEL CALLAO - NCPP 2017,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,5° FISCALÍA SUPERIOR PENAL DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,6° FISCALÍA SUPERIOR EN LO PENAL DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,7° FISCALIA SUPERIOR PENAL DEL CALLAO,PENAL
2026,2,05/03/2026,CALLAO,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DEL CALLAO,FAMILIA
2026,2,05/03/2026,CALLAO,SUPERIOR,FISCALIA SUPERIOR ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DEL CALLAO,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,CAÑETE,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE CAÑETE,FAMILIA
2026,2,05/03/2026,CAÑETE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CAÑETE,PENAL
2026,2,05/03/2026,CAÑETE,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE CAÑETE,FAMILIA
2026,2,05/03/2026,CAÑETE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CAÑETE,PENAL
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE CAÑETE,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE MALA,FAMILIA
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE YAUYOS,FAMILIA
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE CAÑETE,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALIA PROVINCIAL PENAL CORPORATIVA DE MALA,PENAL
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE YAUYOS,PENAL
2026,2,05/03/2026,CAÑETE,PROVINCIAL,FISCALÍA PROVINCIAL TRANSITORIA ESPECIALIZADA EN PREVENCIÓN DEL DELITO DE CAÑETE,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,CAÑETE,SUPERIOR,1º FISCALÍA SUPERIOR PENAL DE CAÑETE,PENAL
2026,2,05/03/2026,CAÑETE,SUPERIOR,2º FISCALÍA SUPERIOR PENAL DE CAÑETE,PENAL
2026,2,05/03/2026,CAÑETE,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE CAÑETE,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,1° FISCALIA PROVINCIAL DE PREVENCION DEL DELITO DE CUSCO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DEL CUSCO,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CANCHIS,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE LA CONVENCIÓN,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE SANTIAGO,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL DE ANTA,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL DE CALCA,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL DE QUISPICANCHI,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL DE URUBAMBA,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2° FISCALIA PROVINCIAL TRANSITORIA DE PREVENCION DEL DELITO DE CUSCO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DEL CUSCO,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CALCA,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CANCHIS,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE LA CONVENCIÓN,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE SANTIAGO,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL DE ANTA,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL DE QUISPICANCHI,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL DE URUBAMBA,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,3º FISCALÍA PROVINCIAL DE FAMILIA DEL CUSCO,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,3º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA ESPECIALIZADA EN MATERIA AMBIENTAL DE CUSCO,MATERIA AMBIENTAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCIÓN DE FUNCIONARIOS DE LA CONVENCIÓN,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DEL CUSCO,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE ANTA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE CALCA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE CANCHIS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE CHUMBIVILCAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE ECHARATE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE ESPINAR,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LA CONVENCIÓN,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE PAUCARTAMBO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE QUISPICANCHI,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE SANTIAGO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE URUBAMBA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE WANCHAQ,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DEL CUSCO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE ANTA,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CALCA,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CANAS,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CANCHIS,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CHUMBIVILCAS,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE EL ESPINAR,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE LA CONVENCIÓN,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE PARURO,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE QUIPICANCHIS,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE SANTIAGO,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE URUBAMBA,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE WANCHAQ,FAMILIA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL DE TURISMO DEL CUSCO,TURISMO
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA CUSCO,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITO DE TRÁFICO ILÍCITO DE DROGAS - SEDE CUSCO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRÁFICO ILÍCITO DE DROGAS DE CUSCO SEDE QUILLABAMBA,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS DE CUSCO,TRATA DE PERSONAS
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE ACOMAYO (MBJ),MIXTA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE ECHARATE,MIXTA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE MACHU PICCHU,MIXTA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE PAUCARTAMBO,MIXTA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE ESPINAR,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE WANCHAQ,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL PENAL DE CANAS,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL PENAL DE CHUMBIVILCAS,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PROVINCIAL PENAL DE PARURO,PENAL
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE CUSCO,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,CUSCO,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF CUSCO,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,CUSCO,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF CUSCO,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,CUSCO,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF CUSCO,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,CUSCO,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE CUSCO,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,CUSCO,SUPERIOR,1º FISCALÍA SUPERIOR ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DEL CUSCO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,SUPERIOR,1º FISCALIA SUPERIOR PENAL DE APELACIONES DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,SUPERIOR,2º FISCALÍA SUPERIOR ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DEL CUSCO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,CUSCO,SUPERIOR,2º FISCALÍA SUPERIOR PENAL DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,SUPERIOR,3º FISCALÍA SUPERIOR PENAL DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,SUPERIOR,4º FISCALÍA SUPERIOR PENAL DE CUSCO,PENAL
2026,2,05/03/2026,CUSCO,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DEL CUSCO,FAMILIA
2026,2,05/03/2026,CUSCO,SUPERIOR,FISCALÍA SUPERIOR MIXTA DE LA CONVENCIÓN,MIXTA
2026,2,05/03/2026,CUSCO,SUPERIOR,FISCALÍA SUPERIOR MIXTA DESCENTRALIZADA DE SICUANI,MIXTA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE HUANCAVELICA,FAMILIA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,1º FISCALIA PROVINCIAL DE PREVENCIÓN DEL DELITO DE HUANCAVELICA,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUANCAVELICA,PENAL
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE HUANCAVELICA,FAMILIA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,2º FISCALIA PROVINCIAL DE PREVENCIÓN DEL DELITO DE HUANCAVELICA,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUANCAVELICA,PENAL
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,3º FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUANCAVELICA,PENAL
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DE HUANCAVELICA,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE HUANCAVELICA,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE ANGARAES,FAMILIA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CASTROVIRREYNA,FAMILIA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITOS DE AGRESIONES CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR DE HUANCAVELICA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE HUANCAVELICA,MATERIA AMBIENTAL
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL MIXTA DE IZCUCHACA - HUANCAVELICA,MIXTA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL MIXTA DE PAUCARÁ - HUANCAVELICA,MIXTA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL MIXTA DE TANTARÁ - CASTROVIRREYNA,MIXTA
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL PENAL CORPORATIVA DE ACOBAMBA,PENAL
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL PENAL CORPORATIVA DE CASTROVIRREYNA,PENAL
2026,2,05/03/2026,HUANCAVELICA,PROVINCIAL,FISCALIA PROVINCIAL PENAL CORPORATIVA DE ANGARAES,PENAL
